"";"styrk98";"styrk08"
"7056";"9210103";"9211"
"7057";"9210104";"9213"
"7058";"9210105";"9211"
"7059";"9210106";"9214"
"7060";"9210107";"9215"
"7061";"9210108";"9211"
"7062";"9210109";"9211"
"7063";"9210110";"9212"
"7064";"9210111";"9212"
"7065";"9210112";"9216"
"7066";"9210113";"9212"
"7067";"9210114";"9214"
"7068";"9210115";"9211"
"7069";"9210116";"9211"
"7070";"9210117";"9211"
"7071";"9210118";"9212"
"7072";"9210119";"9212"
"7073";"9210120";"9213"
"7074";"9210121";"9212"
"7075";"9210122";"9213"
"7076";"9210123";"9214"
"7077";"9210124";"9214"
"7078";"9210125";"9215"
"7079";"9210126";"9216"
"7080";"9210127";"9216"
"7081";"9310101";"9312"
"7082";"9310102";"9313"
"7083";"9310103";"9622"
"7084";"9310105";"9312"
"7085";"9310106";"9312"
"7086";"9310107";"9312"
"7087";"9310108";"9622"
"7088";"9310109";"8113"
"7089";"9310110";"9311"
"7090";"9310111";"9311"
"7091";"9310112";"9313"
"7092";"9320101";"9329"
"7093";"9320102";"9329"
"7094";"9320103";"9329"
"7095";"9320105";"9321"
"7096";"9320109";"9329"
"7097";"9320110";"9329"
"7098";"9320111";"9329"
"7099";"9320112";"9321"
"7100";"9320113";"9311"
"7101";"9320114";"9329"
"7102";"9330101";"9333"
"7103";"9330102";"9333"
"7104";"9330103";"9333"
"7105";"9330104";"9333"
"7106";"9330105";"9333"
"7107";"9330106";"9333"
"7108";"9330107";"9333"
"7109";"9330108";"9334"
"7110";"9330109";"9334"
"7111";"9330110";"9333"
"7112";"9330111";"9333"
"7113";"9330112";"9333"
"7114";"9330113";"9333"
"7115";"9330114";"9333"
