gammel_grk;siste
15070502;15070500
15070503;15070500
15070504;15070500
15070505;15070500
15070506;15070500
15070507;15070500
15070601;15070600
15070602;15070600
15070603;15070600
15070604;15070600
15070605;15070600
15070606;15070600
15070607;15070600
15070701;15070700
15070702;15070700
15070703;15070700
15070704;15070700
15070705;15070700
15070706;15070700
15070801;15070800
15070802;15070800
15070803;15070800
15070804;15070800
15070805;15070800
15070901;15070900
15071001;15071000
15071002;15071000
15071003;15071000
15071004;15071000
15071005;15071000
15071006;15071000
15071007;15071000
15071101;15071100
15071102;15071100
15071103;15071100
15071104;15071100
15071105;15071100
15071106;15071100
15071107;15071100
15071108;15071100
15071109;15071100
15071110;15071100
15071201;15071200
15071202;15071200
15071203;15071200
15071204;15071200
15071301;15071300
15071302;15071300
15071303;15071300
15071304;15071300
15071305;15071300
15071306;15071300
15071307;15071300
15071308;15071300
15071401;15071400
15071402;15071400
15071403;15071400
15071501;15071500
15071502;15071500
15071503;15071500
15071504;15071500
15071505;15071500
15071506;15071500
15071507;15071500
15071508;15071500
15071509;15071500
15071510;15071500
15071511;15071500
15071601;15071600
15071602;15071600
15071603;15071600
15071604;15071600
15071605;15071600
15071606;15071600
15071607;15071600
15071608;15071600
15071701;15071700
15071702;15071700
15071703;15071700
15071704;15071700
15071705;15071700
15071706;15071700
15071708;15071700
15071709;15071700
15079999;15079900
15080101;15080100
15080102;15080100
15080103;15080100
15080104;15080100
15080201;15080200
15080202;15080200
15080203;15080200
15080204;15080200
15080205;15080200
15080206;15080200
15080301;15080300
15080302;15080300
15080303;15080300
15080304;15080300
15080305;15080300
15080306;15080300
15080307;15080300
15080308;15080300
15080309;15080300
15080401;15080400
15080402;15080400
15080403;15080400
15080404;15080400
15080405;15080400
15080501;15080500
15080502;15080500
15080503;15080500
15080504;15080500
15080505;15080500
15080506;15080500
15080507;15080500
15080601;15080600
15080602;15080600
15080603;15080600
15080604;15080600
15080605;15080600
15080606;15080600
15080607;15080600
15080701;15080700
15080702;15080700
15080703;15080700
15080704;15080700
15080705;15080700
15080706;15080700
15080801;15080800
15080802;15080800
15080803;15080800
15080804;15080800
15080805;15080800
15080901;15080900
15081001;15081000
15081002;15081000
15081003;15081000
15081004;15081000
15081005;15081000
15081006;15081000
15081007;15081000
15081101;15081100
15081102;15081100
15081103;15081100
15081104;15081100
15081105;15081100
15081106;15081100
15081107;15081100
15081108;15081100
15081109;15081100
15081110;15081100
15081111;15081100
15081201;15081200
15081202;15081200
15081203;15081200
15081204;15081200
15081205;15081200
15081206;15081200
15081207;15081200
15081208;15081200
15081301;15081300
15081302;15081300
15081303;15081300
15081304;15081300
15081305;15081300
15081306;15081300
15081308;15081300
15081309;15081300
15089999;15089900
15110101;15110100
15110102;15110100
15110103;15110100
15110104;15110100
15110105;15110100
15110106;15110100
15110107;15110100
15110108;15110100
15110109;15110100
15110201;15110200
15110202;15110200
15110203;15110200
15110204;15110200
15110205;15110200
15110206;15110200
15110207;15110200
15110208;15110200
15110209;15110200
15110301;15110300
15110302;15110300
15119999;15119900
15140103;15140100
15140104;15140100
15140105;15140100
15140201;15140200
15140202;15140200
15140203;15140200
15140204;15140200
15140205;15140200
15140206;15140200
15149999;15149900
15150101;15150100
15150102;15150100
15150103;15150100
15150104;15150100
15150105;15150100
15150106;15150100
15150107;15150100
15150108;15150100
15150109;15150100
15150110;15150100
15150111;15150100
15150112;15150100
15150113;15150100
15150114;15150100
15150201;15150200
15150202;15150200
15150203;15150200
15150204;15150200
15150205;15150200
15150206;15150200
15150207;15150200
15150301;15150300
15150302;15150300
15150303;15150300
15150304;15150300
15150305;15150300
15150306;15150300
15150307;15150300
15150308;15150300
15159999;15159900
15160101;15160100
15160102;15160100
15160103;15160100
15160104;15160100
15160105;15160100
15160106;15160100
15160107;15160100
15160108;15160100
15160109;15160100
15160110;15160100
15160111;15160100
15160201;15160200
15160202;15160200
15160203;15160200
15160204;15160200
15160205;15160200
15160206;15160200
15169999;15169900
15170101;15170100
15170102;15170100
15170103;15170100
15170201;15170200
15170202;15170200
15170203;15170200
15170204;15170200
15170205;15170200
15170206;15170200
15170207;15170200
15170208;15170200
15170209;15170200
15170301;15170300
15170302;15170300
15170303;15170300
15170304;15170300
15170305;15170300
15170306;15170300
15179999;15179900
15200101;15200100
15200102;15200100
15200103;15200100
15200104;15200100
15200105;15200100
15200201;15200200
15200202;15200200
15200203;15200200
15200204;15200200
15200205;15200200
15200206;15200200
15200207;15200200
15200208;15200200
15200209;15200200
15200210;15200200
15200211;15200200
15200212;15200200
15200301;15200300
15200302;15200300
15200303;15200300
15200304;15200300
15200305;15200300
15200306;15200300
15200401;15200400
15200402;15200400
15200403;15200400
15200406;15200400
15200407;15200400
15200408;15200400
15200409;15200400
15200410;15200400
15200501;15200500
15200502;15200500
15200503;15200500
15200504;15200500
15200505;15200500
15209999;15209900
15250101;15250100
15250102;15250100
15250103;15250100
15250104;15250100
15250105;15250100
15250106;15250100
15250107;15250100
15250108;15250100
15250109;15250100
15250110;15250100
15250111;15250100
15250112;15250100
15250113;15250100
15250201;15250200
15250202;15250200
15250203;15250200
15250204;15250200
15250205;15250200
15259999;15259900
15280101;15280100
15280102;15280100
15280103;15280100
15280104;15280100
15280105;15280100
15280106;15280100
15280107;15280100
15280108;15280100
15280109;15280100
15280201;15280200
15280202;15280200
15280203;15280200
15280204;15280200
15280205;15280200
15280206;15280200
15280207;15280200
15280208;15280200
15289999;15289900
15310101;15310100
15310102;15310100
15310103;15310100
15310104;15310100
15310105;15310100
15310106;15310100
15310107;15310100
15310108;15310100
15310109;15310100
15310110;15310100
15310201;15310200
15310202;15310200
15310203;15310200
15310204;15310200
15310205;15310200
15310206;15310200
15310207;15310200
15310208;15310200
15310209;15310200
15319999;15319900
15320101;15320100
15320102;15320100
15320103;15320100
15320104;15320100
15320105;15320100
15320201;15320200
15320202;15320200
15320203;15320200
15320204;15320200
15320205;15320200
15320301;15320300
15320302;15320300
15320303;15320300
15320304;15320300
15320305;15320300
15329999;15329900
15350101;15350100
15350102;15350100
15350103;15350100
15350104;15350100
15350105;15350100
15350106;15350100
15350107;15350100
15350201;15350200
15350202;15350200
15350203;15350200
15350204;15350200
15350205;15350200
15350206;15350200
15350301;15350300
15350302;15350300
15350303;15350300
15350304;15350300
15350305;15350300
15350306;15350300
15350307;15350300
15350308;15350300
15350309;15350300
15359999;15359900
15390101;15390100
15390102;15390100
15390103;15390100
15390104;15390100
15390105;15390100
15390106;15390100
15390107;15390100
15390201;15390200
15390202;15390200
15390203;15390200
15390204;15390200
15390205;15390200
15390206;15390200
15390301;15390300
15390302;15390300
15390303;15390300
15390304;15390300
15390305;15390300
15390306;15390300
15390307;15390300
15390308;15390300
15390401;15390400
15390402;15390400
15390403;15390400
15390404;15390400
15390405;15390400
15390406;15390400
15390407;15390400
15390408;15390400
15390409;15390400
15390410;15390400
15390411;15390400
15390412;15390400
15390413;15390400
15390414;15390400
15399999;15399900
15470101;15470100
15470102;15470100
15470103;15470100
15470104;15470100
15470105;15470100
15470106;15470100
15470107;15470100
15470108;15470100
15470109;15470100
15470110;15470100
15470111;15470100
15470112;15470100
15470113;15470100
15470114;15470100
15479999;15479900
15540101;15540100
15540102;15540100
15540103;15540100
15540104;15540100
15540105;15540100
15540106;15540100
15540107;15540100
15540201;15540200
15540202;15540200
15540203;15540200
15540204;15540200
15540205;15540200
15540301;15540300
15540302;15540300
15540303;15540300
15540304;15540300
15540401;15540400
15540402;15540400
15540403;15540400
15540404;15540400
15540501;15540500
15540502;15540500
15540503;15540500
15540504;15540500
15549999;15549900
15570101;15570100
15570102;15570100
15570103;15570100
15570104;15570100
15570105;15570100
15570106;15570100
15570107;15570100
15570201;15570200
15570202;15570200
15570203;15570200
15570204;15570200
15570205;15570200
15570206;15570200
15579999;15579900
15600101;15600100
15600102;15600100
15600103;15600100
15600104;15600100
15600105;15600100
15600106;15600100
15600107;15600100
15600108;15600100
15600201;15600200
15600202;15600200
15600203;15600200
15600204;15600200
15600205;15600200
15600206;15600200
15600207;15600200
15600208;15600200
15600209;15600200
15609999;15609900
15630101;15630100
15630102;15630100
15630103;15630100
15630104;15630100
15630105;15630100
15630106;15630100
15630107;15630100
15630108;15630100
15630109;15630100
15630110;15630100
15630201;15630200
15630202;15630200
15630203;15630200
15630204;15630200
15630205;15630200
15630206;15630200
15630207;15630200
15630208;15630200
15630209;15630200
15630210;15630200
15630211;15630200
15630212;15630200
15630301;15630300
15630302;15630300
15630303;15630300
15630401;15630400
15630402;15630400
15630403;15630400
15630404;15630400
15630405;15630400
15639999;15639900
15660101;15660100
15660102;15660100
15660103;15660100
15660104;15660100
15660105;15660100
15660201;15660200
15660202;15660200
15660203;15660200
15660204;15660200
15660205;15660200
15660206;15660200
15660207;15660200
15660208;15660200
15660209;15660200
15660301;15660300
15660302;15660300
15660303;15660300
15660304;15660300
15660305;15660300
15660306;15660300
15660401;15660400
15660402;15660400
15660403;15660400
15660404;15660400
15660405;15660400
15660406;15660400
15660501;15660500
15660502;15660500
15660503;15660500
15660504;15660500
15660601;15660600
15660602;15660600
15669999;15669900
15730101;15730100
15730102;15730100
15730103;15730100
15730104;15730100
15730105;15730100
15730106;15730100
15730107;15730100
15730108;15730100
15730109;15730100
15730110;15730100
15730111;15730100
15730112;15730100
15730113;15730100
15730114;15730100
15730115;15730100
15730116;15730100
15739999;15739900
15760101;15760100
15760102;15760100
15760103;15760100
15760104;15760100
15760105;15760100
15760106;15760100
15760107;15760100
15760108;15760100
15760109;15760100
15760110;15760100
15760111;15760100
15760112;15760100
15760113;15760100
15760114;15760100
15760115;15760100
15760201;15760200
15760202;15760200
15760203;15760200
15760204;15760200
15760205;15760200
15769999;15769900
15770101;15770100
15770102;15770100
15770103;15770100
15770104;15770100
15770105;15770100
15770106;15770100
15770201;15770200
15770202;15770200
15770203;15770200
15770301;15770300
15770302;15770300
15770303;15770300
15770304;15770300
15770305;15770300
15770306;15770300
15770401;15770400
15770402;15770400
15770403;15770400
15770404;15770400
15770405;15770400
15770406;15770400
15770407;15770400
15770408;15770400
15770409;15770400
15770410;15770400
15770411;15770400
15770412;15770400
15770501;15770500
15770502;15770500
15770503;15770500
15770601;15770600
15770602;15770600
15770603;15770600
15770605;15770600
15770606;15770600
15770607;15770600
15770608;15770600
15779999;15779900
15780101;15780100
15780102;15780100
15780103;15780100
15780104;15780100
15780105;15780100
15780201;15780200
15780202;15780200
15780203;15780200
15780204;15780200
15780205;15780200
15780206;15780200
15780207;15780200
15780208;15780200
15780209;15780200
15780210;15780200
15780211;15780200
15780220;15780200
15780221;15780200
15780222;15780200
15780223;15780200
15780224;15780200
15780225;15780200
15789999;15789900
15790101;15790100
15790102;15790100
15790201;15790200
15790202;15790200
15790203;15790200
15790204;15790200
15790301;15790300
15790302;15790300
15790303;15790300
15790401;15790400
15790402;15790400
15790403;15790400
15790501;15790500
15790502;15790500
15790503;15790500
15790601;15790600
15790602;15790600
15790603;15790600
15790604;15790600
15790605;15790600
15790701;15790700
15790702;15790700
15790703;15790700
15790704;15790700
15790705;15790700
15790801;15790800
15790802;15790800
15790803;15790800
15790804;15790800
15790805;15790800
15790806;15790800
15790807;15790800
15790808;15790800
15790809;15790800
15790810;15790800
15790811;15790800
15790812;15790800
15790813;15790800
15790814;15790800
15799999;15799900
15800101;15800100
15800102;15800100
15800103;15800100
15800104;15800100
15800105;15800100
15800106;15800100
15800107;15800100
15800108;15800100
15800109;15800100
15800110;15800100
15800201;15800200
15800202;15800200
15800203;15800200
15800204;15800200
15800301;15800300
15800302;15800300
15800303;15800300
15800304;15800300
15800305;15800300
15800306;15800300
15800307;15800300
15800308;15800300
15800401;15800400
15800402;15800400
15800403;15800400
15809999;15809900
18040101;18040100
18040102;18040100
18040103;18040100
18040104;18040100
18040105;18040100
18040106;18040100
18040107;18040100
18040108;18040100
18040109;18040100
18040110;18040100
18040111;18040100
18040112;18040100
18040113;18040100
18040114;18040100
18040201;18040200
